transaction_id,account_id,transaction_date,transaction_type,amount
61616,4161,2025-04-10,Debit,8.23
61617,3319,2025-06-25,Debit,34.12
61618,3623,2025-03-13,Transfer,23.55
61619,3383,2025-05-25,Credit,50.16
61620,3986,2024-12-10,Credit,38.42
61621,1853,2025-06-04,Payment,117.63
61622,3689,2024-09-15,Credit,21.78
61623,246,2025-03-09,Credit,43.74
61624,1903,2024-01-05,Debit,48.96
61625,1263,2025-04-12,Debit,14.62
61626,843,2025-07-24,Debit,4.94
61627,974,2024-12-10,Credit,7.12
61628,1443,2025-02-23,Payment,40.12
61629,2403,2025-07-30,Credit,60.14
61630,2785,2025-03-14,Credit,17.83
61631,3716,2023-10-29,Credit,26.16
61632,719,2025-05-14,Debit,12.3
61633,3094,2025-05-18,Debit,9.4
61634,2379,2025-08-11,Debit,54.28
61635,4179,2025-05-29,Debit,31.39
61636,4389,2025-08-03,Transfer,169.3
61637,2583,2025-08-05,Credit,76.5
61638,2300,2024-09-08,Credit,73.2
61639,886,2024-11-27,Debit,6.98
61640,3009,2025-10-19,Debit,14.17
61641,576,2025-02-24,Debit,13.4
61642,3555,2024-10-11,Transfer,7.2
61643,4439,2025-08-02,Credit,11.39
61644,1769,2025-04-20,Credit,53.77
61645,1377,2025-01-27,Credit,94.29
61646,4164,2025-08-17,Credit,6.27
61647,3622,2025-06-26,Debit,4.16
61648,1229,2024-10-01,Debit,108.14
61649,505,2025-03-23,Debit,29.96
61650,4425,2025-02-26,Debit,18.54
61651,1250,2024-10-30,Debit,37.04
61652,1907,2025-09-22,Debit,24.32
61653,4199,2023-10-29,Debit,6.0
61654,959,2025-05-26,Debit,37.64
61655,242,2025-10-04,Debit,26.02
61656,3229,2025-10-17,Credit,16.0
61657,3620,2025-07-24,Debit,116.29
61658,98,2025-06-29,Debit,25.58
61659,1424,2025-09-07,Debit,25.7
61660,1714,2025-09-13,Payment,4.42
61661,1960,2024-04-18,Credit,42.43
61662,4411,2025-03-23,Debit,11.7
61663,173,2024-12-29,Credit,17.68
61664,2394,2024-12-13,Transfer,11.5
61665,3857,2024-03-15,Credit,167.8
61666,2130,2025-06-12,Credit,16.52
61667,1321,2024-05-04,Debit,155.78
61668,4247,2025-04-24,Credit,14.09
61669,1591,2024-11-24,Credit,9.33
61670,1122,2025-08-13,Credit,11.18
61671,2361,2025-08-15,Debit,32.28
61672,1649,2025-07-16,Transfer,88.8
61673,4236,2025-05-08,Credit,35.69
61674,2736,2025-04-06,Debit,6.79
61675,854,2024-07-16,Credit,50.55
61676,897,2025-02-21,Debit,21.98
61677,3683,2025-06-03,Credit,77.76
61678,1167,2025-08-27,Credit,28.33
61679,2973,2024-10-09,Credit,15.82
61680,3378,2025-06-06,Credit,82.74
61681,3861,2025-08-28,Debit,2.89
61682,562,2025-09-01,Debit,28.09
61683,4359,2025-06-30,Credit,74.53
61684,3180,2025-01-30,Credit,22.06
61685,611,2025-04-17,Payment,29.65
61686,1040,2025-06-21,Transfer,41.25
61687,2325,2024-07-21,Credit,48.87
61688,3822,2025-02-05,Credit,39.6
61689,3821,2025-02-18,Credit,5.34
61690,4033,2025-06-03,Credit,8.64
61691,1042,2025-06-20,Transfer,54.27
61692,3321,2025-01-06,Transfer,57.12
61693,1761,2024-04-10,Payment,11.15
61694,1017,2025-07-04,Credit,59.07
61695,2738,2025-05-07,Credit,72.96
61696,1722,2025-05-18,Credit,11.41
61697,439,2024-12-03,Transfer,48.32
61698,3472,2025-07-24,Credit,35.71
61699,1238,2024-09-06,Debit,16.61
61700,4023,2025-09-22,Credit,39.25
61701,4428,2025-07-25,Debit,5.23
61702,3412,2025-08-21,Debit,214.55
61703,974,2024-11-03,Debit,11.89
61704,818,2025-09-29,Transfer,23.54
61705,4490,2025-01-31,Debit,22.67
61706,569,2025-01-02,Debit,93.4
61707,1427,2025-06-19,Debit,109.77
61708,2002,2024-12-04,Debit,5.53
61709,2430,2024-12-26,Debit,14.31
61710,2326,2025-06-20,Debit,3.95
61711,319,2025-09-14,Credit,4.43
61712,1136,2025-02-08,Credit,131.05
61713,3752,2025-08-04,Debit,35.12
61714,396,2025-01-16,Transfer,18.35
61715,4440,2025-07-23,Credit,2.3
61716,1950,2025-10-13,Debit,90.41
61717,2880,2025-09-14,Credit,80.36
61718,4022,2024-11-21,Debit,13.03
61719,2443,2025-04-21,Transfer,16.01
61720,1844,2025-01-02,Debit,39.88
61721,3239,2024-05-19,Debit,5.1
61722,2643,2025-08-27,Payment,3.34
61723,527,2025-07-23,Debit,94.14
61724,4407,2025-09-18,Credit,34.98
61725,2729,2025-05-11,Debit,33.7
61726,2512,2025-09-01,Credit,67.9
61727,1381,2025-04-01,Debit,127.83
61728,13,2024-05-18,Debit,73.3
61729,2592,2024-08-20,Debit,12.44
61730,3130,2025-05-07,Credit,659.8
61731,2175,2024-12-31,Credit,23.64
61732,1554,2025-05-29,Debit,15.56
61733,4361,2025-06-17,Debit,138.5
61734,4288,2025-03-09,Debit,55.44
61735,3362,2025-05-16,Credit,24.67
61736,4048,2025-01-31,Payment,12.14
61737,2931,2023-10-29,Credit,275.2
61738,3751,2024-12-18,Debit,11.96
61739,3907,2025-09-08,Credit,13.84
61740,2738,2025-08-15,Debit,10.41
61741,1973,2025-04-16,Debit,46.25
61742,3539,2025-05-03,Credit,31.91
61743,3536,2024-09-06,Debit,58.07
61744,4477,2025-08-09,Credit,36.89
61745,664,2025-10-01,Debit,13.18
61746,2702,2025-09-21,Debit,216.08
61747,2961,2024-12-04,Credit,4.07
61748,1846,2025-06-19,Debit,199.54
61749,1132,2025-07-13,Debit,26.65
61750,2655,2025-03-20,Credit,40.64
61751,762,2025-05-01,Debit,8.9
61752,1735,2025-05-18,Debit,9.46
61753,1763,2025-08-20,Credit,76.26
61754,4228,2025-05-10,Debit,75.38
61755,1771,2025-03-11,Credit,31.49
61756,1632,2025-01-29,Credit,53.82
61757,1501,2025-03-02,Debit,18.07
61758,3418,2025-10-07,Debit,131.61
61759,2623,2025-01-16,Transfer,6.41
61760,451,2025-02-12,Credit,39.79
61761,844,2025-08-28,Debit,5.35
61762,2590,2025-04-02,Transfer,35.68
61763,2686,2025-07-08,Debit,26.24
61764,2481,2024-12-24,Debit,151.92
61765,522,2024-08-29,Credit,23.25
61766,1268,2025-09-22,Debit,142.98
61767,206,2024-08-25,Debit,17.06
61768,2569,2025-07-28,Credit,23.47
61769,1223,2025-04-24,Debit,8.22
61770,4048,2025-06-03,Transfer,5.3
61771,2027,2025-05-09,Debit,182.9
61772,3082,2025-03-25,Credit,3.84
61773,956,2024-12-29,Debit,52.7
61774,1113,2025-08-12,Debit,12.27
61775,815,2024-06-04,Credit,11.01
61776,2736,2024-10-31,Credit,81.35
61777,4127,2025-06-09,Debit,18.24
61778,4387,2025-06-15,Credit,5.61
61779,3703,2024-12-11,Debit,28.61
61780,2228,2025-02-09,Credit,650.18
61781,2391,2025-06-04,Credit,261.94
61782,1414,2025-09-04,Debit,82.16
61783,3748,2025-02-11,Payment,13.82
61784,693,2025-10-10,Transfer,10.08
61785,1454,2025-08-13,Credit,31.89
61786,110,2025-04-10,Credit,25.51
61787,2713,2025-08-05,Debit,5.16
61788,1288,2025-07-21,Credit,89.59
61789,4421,2025-05-19,Debit,8.49
61790,3870,2025-03-25,Debit,35.23
61791,240,2025-04-20,Debit,3.1
61792,310,2025-07-03,Credit,64.63
61793,1050,2025-02-23,Debit,3.89
61794,415,2025-08-02,Credit,0.7
61795,3256,2025-08-25,Transfer,4.24
61796,1370,2025-03-27,Payment,133.39
61797,2476,2025-07-31,Credit,6.55
61798,3690,2025-09-25,Credit,105.5
61799,3217,2025-07-25,Debit,71.19
61800,1320,2025-09-01,Debit,137.56
61801,571,2025-02-14,Debit,86.93
61802,1099,2025-02-24,Credit,32.92
61803,1314,2025-07-14,Debit,30.2
61804,3050,2024-12-30,Debit,15.73
61805,3505,2025-04-26,Credit,19.1
61806,1335,2024-11-22,Credit,14.05
61807,2186,2025-01-21,Debit,85.14
61808,2514,2025-05-03,Debit,18.08
61809,1903,2025-09-08,Transfer,819.99
61810,3993,2025-05-30,Debit,41.83
61811,3588,2025-10-22,Transfer,25.41
61812,1332,2024-09-03,Credit,12.71
61813,1356,2025-02-25,Debit,42.26
61814,330,2025-08-15,Debit,14.82
61815,3665,2024-11-28,Debit,13.62
61816,3619,2025-03-18,Debit,28.21
61817,3027,2025-09-12,Credit,56.04
61818,2258,2025-07-07,Credit,25.99
61819,3170,2025-07-20,Debit,12.65
61820,3586,2025-03-09,Debit,23.36
61821,3637,2025-06-17,Credit,785.6
61822,4288,2025-05-03,Credit,1.78
61823,467,2024-11-21,Credit,53.45
61824,1645,2024-08-11,Debit,63.15
61825,3809,2025-04-02,Credit,15.56
61826,418,2025-06-10,Debit,47.03
61827,3805,2024-08-30,Transfer,67.38
61828,410,2025-07-19,Credit,21.54
61829,582,2025-09-29,Debit,6.55
61830,444,2025-08-12,Debit,5.46
61831,3239,2025-05-09,Credit,39.35
61832,3153,2024-10-27,Debit,117.19
61833,4188,2025-05-20,Credit,47.69
61834,3055,2024-12-11,Debit,55.31
61835,2027,2024-07-29,Transfer,154.36
61836,4394,2025-04-18,Transfer,7.74
61837,1124,2025-09-27,Debit,10.38
61838,2963,2025-07-09,Credit,1.14
61839,3922,2025-02-10,Debit,52.76
61840,2209,2025-07-09,Credit,41.57
61841,1790,2025-05-02,Credit,104.53
61842,3975,2025-09-11,Credit,6.39
61843,814,2024-09-05,Credit,60.59
61844,899,2025-04-18,Credit,12.7
61845,4118,2025-07-25,Payment,51.99
61846,622,2025-03-12,Debit,26.08
61847,3028,2025-09-01,Credit,68.24
61848,3489,2025-08-01,Payment,8.18
61849,934,2025-06-10,Debit,19.2
61850,543,2025-04-27,Debit,19.65
61851,4091,2025-06-25,Credit,55.96
61852,706,2025-01-03,Debit,29.27
61853,4339,2024-09-18,Credit,77.54
61854,4222,2025-01-24,Debit,48.45
61855,2848,2025-02-22,Debit,31.62
61856,4371,2025-04-16,Transfer,178.18
61857,774,2025-06-12,Debit,40.09
61858,3106,2025-06-18,Debit,286.29
61859,1045,2025-06-14,Debit,3.12
61860,3714,2025-09-17,Credit,89.81
61861,1210,2025-07-29,Debit,10.96
61862,2046,2025-08-24,Transfer,12.75
61863,1785,2025-07-05,Credit,43.67
61864,4039,2024-12-05,Transfer,9.64
61865,4489,2024-11-16,Transfer,34.89
61866,2315,2025-09-10,Credit,254.78
61867,495,2024-12-18,Debit,114.31
61868,4359,2025-06-15,Credit,39.12
61869,4008,2025-05-15,Credit,58.07
61870,588,2025-07-20,Debit,6.01
61871,3144,2025-04-11,Credit,75.18
61872,4130,2025-05-09,Debit,11.35
61873,691,2025-05-11,Debit,270.67
61874,2979,2025-02-09,Debit,38.29
61875,3479,2025-09-17,Credit,32.3
61876,1532,2025-02-02,Debit,50.22
61877,928,2024-11-24,Debit,3.88
61878,84,2025-08-23,Credit,73.66
61879,425,2024-11-19,Credit,4.55
61880,159,2025-08-06,Credit,5.59
61881,2238,2025-04-09,Transfer,11.75
61882,4217,2024-03-23,Transfer,22.64
61883,607,2025-05-24,Debit,16.77
61884,2522,2024-11-08,Transfer,18.5
61885,389,2024-11-07,Credit,102.1
61886,3757,2024-10-07,Debit,98.43
61887,2844,2025-09-23,Transfer,10.08
61888,3749,2025-09-02,Debit,25.12
61889,4468,2025-07-31,Transfer,28.63
61890,2932,2024-12-11,Debit,31.4
61891,333,2025-08-16,Debit,4.11
61892,479,2025-04-24,Transfer,14.58
61893,1680,2025-06-13,Debit,67.57
61894,3843,2025-07-25,Transfer,190.24
61895,37,2024-10-02,Debit,238.65
61896,3605,2025-07-12,Debit,102.22
61897,549,2025-09-03,Debit,4.11
61898,2619,2025-05-30,Transfer,69.63
61899,3658,2025-05-03,Credit,129.6
61900,1784,2025-03-11,Debit,16.36
61901,721,2025-09-15,Debit,40.19
61902,468,2024-08-29,Credit,235.2
61903,1234,2025-05-12,Transfer,5.26
61904,3983,2025-04-06,Payment,27.43
61905,2539,2024-11-05,Credit,17.49
61906,1503,2025-06-30,Debit,12.61
61907,1888,2025-10-09,Credit,16.7
61908,4077,2025-01-15,Debit,18.79
61909,4382,2025-09-23,Transfer,14.49
61910,1685,2025-05-25,Debit,3.11
61911,3860,2025-08-31,Payment,56.93
61912,3662,2025-02-16,Transfer,76.19
61913,1201,2025-07-14,Credit,69.71
61914,2055,2025-04-26,Credit,34.11
61915,969,2025-07-04,Debit,9.49
61916,2383,2025-06-16,Debit,339.06
61917,4085,2025-08-19,Transfer,90.63
61918,37,2025-09-07,Debit,17.35
61919,813,2024-12-26,Debit,23.29
61920,1266,2025-09-18,Debit,11.52
61921,3406,2025-09-23,Credit,2.02
61922,154,2025-04-18,Credit,279.04
61923,3196,2023-10-29,Debit,16.82
61924,3517,2025-03-22,Credit,24.75
61925,1362,2025-09-15,Credit,105.86
61926,1122,2025-02-20,Credit,6.44
61927,3484,2025-07-17,Transfer,9.27
61928,3355,2025-10-05,Debit,22.6
61929,1408,2025-02-10,Credit,27.23
61930,2029,2024-12-07,Debit,8.55
61931,3355,2025-02-26,Credit,286.12
61932,1167,2025-03-06,Debit,12.4
61933,453,2025-03-07,Debit,12.81
61934,822,2025-03-26,Debit,89.83
61935,2015,2024-03-26,Credit,55.63
61936,2503,2025-01-20,Debit,112.75
61937,1231,2024-10-12,Debit,10.97
61938,890,2025-06-15,Debit,26.18
61939,2179,2024-06-15,Credit,76.22
61940,4410,2023-11-16,Debit,55.98
61941,4323,2025-04-03,Transfer,55.29
61942,3782,2025-04-28,Credit,27.92
61943,1990,2025-10-25,Payment,487.74
61944,272,2025-05-25,Credit,37.31
61945,1280,2025-06-20,Credit,2.02
61946,4333,2025-07-19,Credit,14.32
61947,3408,2025-01-29,Credit,6.86
61948,1140,2025-07-15,Debit,77.88
61949,4348,2025-08-29,Debit,52.03
61950,959,2025-07-24,Debit,40.74
61951,708,2025-05-28,Debit,65.02
61952,153,2025-07-15,Credit,3.37
61953,1756,2025-05-01,Debit,127.03
61954,1046,2025-07-03,Debit,20.84
61955,3379,2025-09-12,Debit,13.2
61956,2854,2025-01-26,Credit,74.61
61957,1667,2024-06-22,Debit,7.51
61958,3150,2025-01-08,Credit,57.08
61959,599,2025-06-23,Debit,1.38
61960,1664,2025-07-03,Debit,47.48
61961,3018,2024-12-05,Debit,34.51
61962,4368,2025-09-20,Debit,20.89
61963,1620,2024-12-13,Debit,234.37
61964,3705,2025-02-25,Debit,42.16
61965,2163,2025-03-18,Credit,75.44
61966,4311,2024-07-21,Debit,3.86
61967,2442,2025-09-25,Transfer,39.33
61968,3864,2025-05-09,Debit,22.13
61969,1232,2025-08-12,Debit,127.71
61970,2572,2025-09-02,Credit,138.48
61971,2866,2025-06-04,Transfer,57.15
61972,1087,2025-09-30,Transfer,9.58
61973,4315,2025-08-10,Debit,2.11
61974,987,2025-02-22,Debit,48.55
61975,1883,2025-09-03,Transfer,7.99
61976,1852,2025-02-28,Debit,68.93
61977,1052,2025-06-30,Debit,2.34
61978,4255,2025-07-12,Transfer,10.6
61979,1291,2025-07-29,Credit,72.68
61980,1717,2025-01-05,Credit,6.59
61981,1132,2025-05-30,Payment,18.41
61982,4492,2025-02-23,Credit,183.91
61983,1370,2024-12-14,Debit,97.99
61984,1953,2025-02-22,Debit,43.84
61985,1588,2025-07-01,Credit,17.42
61986,3962,2025-07-27,Credit,12.53
61987,2769,2025-09-12,Debit,14.61
61988,2651,2025-01-25,Debit,9.99
61989,812,2025-03-07,Credit,21.47
61990,1769,2025-06-11,Transfer,13.92
61991,4089,2025-04-14,Credit,20.46
61992,431,2025-06-19,Debit,27.57
61993,3216,2025-09-08,Transfer,47.68
61994,2763,2025-07-11,Credit,65.66
61995,2473,2025-06-17,Transfer,15.32
61996,2438,2025-07-01,Debit,38.93
61997,235,2025-08-02,Credit,50.34
61998,2902,2025-02-02,Transfer,144.08
61999,2574,2025-08-15,Payment,36.55
62000,4210,2025-06-05,Credit,47.71
62001,2796,2025-07-25,Credit,37.48
62002,3042,2025-05-07,Credit,10.18
62003,1668,2025-06-30,Credit,28.46
62004,1587,2025-04-28,Credit,7.8
62005,2554,2025-01-09,Debit,39.64
62006,986,2025-03-05,Debit,30.46
62007,1751,2025-06-26,Credit,14.61
62008,3641,2025-02-10,Credit,10.65
62009,351,2025-07-09,Debit,12.35
62010,4130,2025-08-02,Transfer,192.44
62011,299,2025-08-31,Credit,41.61
62012,1373,2024-07-02,Transfer,11.72
62013,2591,2025-05-03,Credit,11.51
62014,1025,2025-07-06,Transfer,120.73
62015,2404,2025-01-30,Transfer,12.04
62016,920,2025-01-14,Transfer,26.79
62017,110,2025-06-27,Debit,4.36
62018,4066,2025-06-27,Debit,87.29
62019,856,2025-03-18,Debit,2.24
62020,4087,2025-02-20,Transfer,5.54
62021,3977,2025-05-23,Transfer,321.09
62022,4451,2025-04-05,Debit,82.25
62023,3638,2025-05-29,Payment,20.82
62024,4292,2024-09-08,Credit,22.69
62025,3080,2025-06-07,Debit,42.94
62026,1771,2024-12-28,Credit,33.5
62027,3312,2025-09-15,Credit,245.86
62028,90,2025-09-26,Credit,214.63
62029,5,2024-12-29,Payment,38.98
62030,2390,2024-02-11,Credit,4.8
62031,2715,2025-07-06,Transfer,24.99
62032,2630,2025-03-12,Debit,100.67
62033,2955,2025-07-14,Credit,11.2
62034,4313,2025-06-27,Credit,15.42
62035,2442,2024-06-11,Credit,21.78
62036,1217,2024-05-07,Credit,16.0
62037,4297,2025-07-29,Credit,13.12
62038,3192,2024-12-07,Transfer,11.65
62039,2000,2025-08-24,Credit,27.51
62040,4035,2025-07-03,Credit,48.79
62041,1865,2025-10-11,Credit,71.15
62042,3939,2025-01-25,Transfer,31.98
62043,1805,2025-07-18,Debit,122.77
62044,1441,2025-09-15,Debit,7.71
62045,3429,2025-06-27,Transfer,54.04
62046,2985,2024-11-23,Credit,22.13
62047,1748,2025-07-31,Debit,33.98
62048,3904,2025-01-28,Debit,23.14
62049,1280,2024-11-10,Debit,106.9
62050,2215,2025-03-24,Debit,5.9
62051,2706,2025-04-09,Debit,60.8
62052,2372,2025-04-19,Debit,26.01
62053,4125,2024-12-19,Debit,26.04
62054,1052,2025-04-07,Debit,101.35
62055,1416,2024-11-21,Transfer,13.57
62056,1380,2025-01-14,Credit,43.25
62057,3265,2025-04-12,Transfer,16.2
62058,2725,2025-08-07,Debit,8.03
62059,636,2024-11-26,Debit,35.97
62060,2511,2025-05-02,Debit,18.46
62061,2099,2024-07-01,Credit,21.72
62062,3600,2023-10-29,Debit,55.95
62063,1406,2025-04-04,Debit,30.92
62064,405,2025-04-18,Payment,12.99
62065,522,2025-07-17,Credit,13.42
62066,842,2025-09-01,Debit,26.57
62067,1250,2024-01-11,Payment,44.91
62068,2990,2025-05-07,Credit,6.45
62069,4424,2025-01-24,Credit,20.52
62070,3229,2025-07-27,Debit,175.47
62071,2045,2025-08-26,Transfer,30.83
62072,2703,2025-06-15,Transfer,15.25
62073,444,2025-07-21,Debit,5.16
62074,1172,2024-04-12,Credit,12.9
62075,4195,2025-06-09,Credit,27.0
62076,145,2025-07-20,Payment,66.7
62077,4397,2025-01-05,Transfer,17.51
62078,3067,2025-07-09,Debit,64.1
62079,2047,2025-06-04,Debit,863.52
62080,4394,2025-03-06,Debit,9.58
62081,4088,2025-01-18,Credit,38.79
62082,188,2024-10-01,Transfer,8.19
62083,3766,2025-07-11,Debit,2.98
62084,2254,2025-02-28,Debit,15.48
62085,306,2025-08-10,Debit,26.89
62086,667,2025-01-25,Transfer,23.38
62087,1784,2024-08-26,Debit,124.64
62088,4276,2025-06-10,Credit,22.03
62089,2334,2025-06-11,Credit,419.17
62090,3391,2025-08-06,Debit,2.47
62091,4327,2025-04-09,Debit,4.01
62092,1134,2025-09-15,Credit,22.22
62093,3706,2025-04-05,Transfer,45.29
62094,1933,2025-05-04,Credit,10.17
62095,4243,2025-07-07,Credit,12.87
62096,3287,2025-07-07,Debit,22.97
62097,1102,2024-11-21,Debit,18.56
62098,2279,2025-06-24,Debit,69.74
62099,3439,2025-05-14,Credit,71.99
62100,601,2025-05-29,Debit,13.9
62101,56,2025-05-07,Payment,46.38
62102,2863,2025-10-15,Debit,15.59
62103,2113,2025-06-01,Debit,41.79
62104,977,2025-09-29,Transfer,114.46
62105,198,2024-10-24,Credit,64.76
62106,2550,2024-04-17,Debit,2.33
62107,2597,2025-08-17,Payment,105.78
62108,4195,2025-08-29,Debit,247.57
62109,2468,2025-07-28,Payment,193.91
62110,224,2025-01-04,Debit,3.49
62111,2835,2025-08-17,Transfer,21.47
62112,330,2025-02-17,Debit,24.59
62113,2840,2025-01-27,Credit,35.07
62114,904,2025-05-09,Credit,12.6
62115,2885,2025-06-30,Debit,20.63
62116,2366,2025-06-25,Debit,4.46
62117,111,2024-07-10,Credit,16.34
62118,3537,2025-01-29,Transfer,12.88
62119,527,2025-03-15,Debit,30.16
62120,2102,2025-09-14,Debit,122.85
62121,2857,2025-05-27,Debit,19.56
62122,3630,2025-09-16,Debit,3.55
62123,1398,2025-05-25,Credit,42.37
62124,3994,2025-07-25,Transfer,5.62
62125,93,2025-02-14,Credit,12.05
62126,3333,2024-05-30,Debit,18.69
62127,656,2025-04-18,Credit,28.86
62128,152,2025-09-04,Debit,129.5
62129,3127,2025-10-11,Credit,75.84
62130,343,2025-05-14,Credit,23.83
62131,504,2025-05-03,Debit,20.22
62132,864,2024-08-03,Credit,42.31
62133,4203,2025-04-30,Credit,10.59
62134,918,2025-06-16,Credit,52.36
62135,3138,2025-07-28,Debit,18.03
62136,2122,2025-03-19,Credit,96.56
62137,3814,2025-07-18,Credit,32.65
62138,1296,2024-07-20,Debit,13.64
62139,840,2025-01-10,Credit,28.95
62140,3994,2025-08-12,Debit,84.18
62141,4183,2025-05-03,Credit,24.17
62142,2273,2025-09-06,Credit,29.38
62143,54,2025-08-15,Credit,10.45
62144,2699,2025-08-14,Debit,56.69
62145,4099,2025-03-14,Credit,120.01
62146,3820,2024-11-27,Debit,44.74
62147,3139,2024-02-14,Credit,136.66
62148,1843,2025-10-06,Transfer,155.68
62149,652,2025-06-21,Credit,112.44
62150,1027,2025-05-01,Payment,9.93
62151,3131,2025-06-10,Credit,26.0
62152,2514,2025-09-10,Credit,6.87
62153,2791,2025-08-29,Debit,6.37
62154,557,2025-08-25,Debit,18.15
62155,3642,2025-09-03,Transfer,6.54
62156,2588,2025-10-08,Credit,92.97
62157,1864,2025-06-12,Payment,28.32
62158,2115,2025-04-16,Debit,61.03
62159,1135,2025-07-16,Debit,8.29
62160,4499,2025-06-17,Debit,70.89
62161,2038,2025-09-14,Credit,7.03
62162,3338,2025-09-11,Debit,13.99
62163,3999,2024-09-27,Credit,472.91
62164,14,2025-02-25,Debit,5.56
62165,351,2025-04-02,Debit,150.72
62166,3942,2025-01-10,Debit,13.3
62167,2184,2025-05-27,Debit,11.52
62168,919,2025-07-11,Credit,18.3
62169,3590,2025-06-27,Debit,43.85
62170,1196,2024-10-01,Debit,14.31
62171,4250,2025-02-27,Credit,82.13
62172,3048,2025-10-14,Debit,7.72
62173,4237,2024-12-18,Debit,83.16
62174,839,2025-08-25,Debit,32.07
62175,3982,2025-03-18,Credit,124.95
62176,1623,2025-04-05,Debit,26.44
62177,1678,2025-06-19,Credit,4.19
62178,451,2025-01-23,Credit,18.06
62179,3799,2025-10-10,Credit,43.86
62180,2947,2025-08-21,Credit,16.69
62181,3000,2025-06-01,Payment,6.87
62182,4098,2025-03-18,Credit,130.53
62183,3516,2025-07-02,Debit,8.38
62184,824,2025-06-13,Debit,26.22
62185,3282,2025-08-21,Credit,147.79
62186,2744,2025-09-07,Credit,16.21
62187,2184,2025-05-04,Transfer,81.01
62188,878,2025-07-06,Debit,2.81
62189,1708,2025-08-28,Debit,168.91
62190,58,2025-05-26,Credit,103.01
62191,322,2025-07-14,Payment,38.99
62192,1776,2025-03-05,Debit,128.54
62193,1396,2025-07-05,Debit,9.95
62194,1422,2025-03-13,Transfer,40.16
62195,186,2025-04-29,Credit,67.53
62196,3525,2024-08-16,Credit,147.06
62197,2530,2025-06-22,Transfer,26.04
62198,3475,2025-07-14,Debit,15.08
62199,1542,2025-06-30,Debit,7.92
62200,184,2025-09-15,Debit,345.16
62201,3632,2025-02-28,Credit,24.6
62202,3704,2025-07-25,Transfer,9.57
62203,4225,2025-07-05,Transfer,23.74
62204,1491,2025-05-25,Payment,52.36
62205,4339,2024-05-03,Payment,23.29
62206,2084,2025-08-13,Credit,35.24
62207,3603,2025-06-14,Debit,42.56
62208,743,2024-10-03,Credit,14.39
62209,2642,2025-10-06,Payment,46.73
62210,721,2025-06-03,Debit,95.75
62211,253,2025-03-19,Debit,56.04
62212,1576,2025-03-15,Credit,67.83
62213,4356,2025-05-14,Debit,21.03
62214,1539,2025-07-29,Credit,39.98
62215,3487,2025-06-02,Credit,11.81
62216,1749,2025-08-09,Debit,122.64
62217,4424,2024-11-06,Transfer,68.24
62218,42,2025-05-07,Debit,113.46
62219,1531,2024-10-14,Debit,4.35
62220,3769,2025-10-01,Credit,12.47
62221,2704,2025-06-05,Transfer,52.47
62222,1335,2025-04-13,Debit,7.45
62223,474,2025-08-07,Payment,18.66
62224,2005,2024-09-12,Transfer,32.3
62225,649,2025-07-06,Debit,13.81
62226,2995,2025-09-26,Credit,8.25
62227,938,2025-08-18,Credit,131.36
62228,1398,2024-10-20,Debit,7.28
62229,1472,2025-01-09,Credit,8.15
62230,3727,2025-09-19,Credit,42.31
62231,2734,2025-02-28,Debit,17.43
62232,745,2025-04-05,Credit,15.33
62233,3822,2025-09-24,Credit,29.03
62234,4006,2025-05-01,Debit,18.32
62235,1514,2025-10-06,Credit,106.91
62236,1600,2024-07-15,Debit,7.61
62237,2981,2024-09-19,Credit,59.99
62238,4053,2025-04-08,Credit,312.51
62239,1713,2025-08-24,Payment,173.55
62240,3668,2025-02-03,Debit,68.87
62241,2031,2025-06-22,Credit,27.56
62242,3592,2025-07-21,Credit,30.73
62243,936,2024-10-02,Debit,24.79
62244,1111,2025-01-30,Credit,61.17
62245,1932,2025-08-22,Credit,6.64
62246,149,2025-03-09,Debit,145.59
62247,2817,2025-01-11,Credit,59.13
62248,1913,2025-07-21,Transfer,61.94
62249,1290,2025-07-01,Debit,55.17
62250,2833,2025-06-24,Credit,140.14
62251,1205,2024-07-26,Transfer,52.55
62252,3680,2025-09-09,Credit,28.74
62253,423,2024-10-13,Credit,26.93
